detector,period,scope,n_treatment,n_control,delta,ci_low,ci_high,p_value,material,is_primary,family,view,outlet
binoculars,post,band_0-150,1539,3227,-0.04669784850170744,-0.08272458180077007,-0.010789451535160765,0.009036526090027263,False,False,outlet,own_pre,the_liberal
binoculars,post,band_0-150_year_2022,33,3227,0.10155787813054618,-0.11683193884929238,0.31278840465391433,0.3148421619058793,False,False,outlet,own_pre,the_liberal
binoculars,post,band_0-150_year_2023,802,3227,0.04951751393131665,0.003503655642424741,0.09559562899383087,0.0297462540287665,False,False,outlet,own_pre,the_liberal
binoculars,post,band_0-150_year_2024,438,3227,-0.1989704448623416,-0.25139352891484945,-0.1451508250166617,1.3159639897461153e-11,True,False,outlet,own_pre,the_liberal
binoculars,post,band_0-150_year_2025,211,3227,-0.11164537367619476,-0.1901495380358556,-0.03183462403270993,0.006509496780486009,False,False,outlet,own_pre,the_liberal
binoculars,post,band_0-150_year_2026,55,3227,-0.07684029636307299,-0.22885412851790296,0.07538425782460495,0.3278244526033598,False,False,outlet,own_pre,the_liberal
binoculars,post,band_150-300,1814,1997,0.23924475467335515,0.20391626579891894,0.27503897798185706,2.2847901011402213e-37,True,False,outlet,own_pre,the_liberal
binoculars,post,band_150-300_year_2022,15,1997,0.18611250208646313,-0.17649974962443668,0.5195476548155566,0.21376246186353487,True,False,outlet,own_pre,the_liberal
binoculars,post,band_150-300_year_2023,408,1997,0.23659999803627008,0.17317557218180202,0.299071094386678,4.654210779593372e-14,True,False,outlet,own_pre,the_liberal
binoculars,post,band_150-300_year_2024,653,1997,0.10076753721700471,0.0484454476508024,0.1523393052825791,0.00010840741267279766,False,False,outlet,own_pre,the_liberal
binoculars,post,band_150-300_year_2025,532,1997,0.3814650547249445,0.328048204826036,0.4339431845136125,9.155351868655586e-42,True,False,outlet,own_pre,the_liberal
binoculars,post,band_150-300_year_2026,206,1997,0.32002372490775,0.23105155305774192,0.40674324593686645,3.652710430694491e-14,True,False,outlet,own_pre,the_liberal
binoculars,post,band_300-600,1642,337,0.3493423739595267,0.2885626560935677,0.40979680277001695,4.7258815744312604e-24,True,False,outlet,own_pre,the_liberal
binoculars,post,band_300-600_year_2022,22,337,0.3903425950903696,0.17102778527110862,0.5867278122471,0.0021612823212614485,True,False,outlet,own_pre,the_liberal
binoculars,post,band_300-600_year_2023,247,337,0.3412943451987649,0.25034959574238036,0.43086894364420514,1.7744563921974151e-12,True,False,outlet,own_pre,the_liberal
binoculars,post,band_300-600_year_2024,302,337,0.13942657260203983,0.04965462691846649,0.2287234460667753,0.0023258968226309625,False,False,outlet,own_pre,the_liberal
binoculars,post,band_300-600_year_2025,782,337,0.38614372339053027,0.31963959109640494,0.4516388777159684,1.075639007684814e-24,True,False,outlet,own_pre,the_liberal
binoculars,post,band_300-600_year_2026,289,337,0.4728779275717967,0.39367100304950053,0.5486749561056748,1.830464711003439e-24,True,False,outlet,own_pre,the_liberal
binoculars,post,band_600-inf,613,47,0.07306237201069044,-0.10520460935059525,0.247311790635521,0.4036744157221469,False,False,outlet,own_pre,the_liberal
binoculars,post,band_600-inf_year_2022,5,47,0.06382978723404253,-0.5321276595744678,0.6340425531914893,0.8331909686951702,False,False,outlet,own_pre,the_liberal
binoculars,post,band_600-inf_year_2023,28,47,-0.04407294832826747,-0.3221884498480243,0.23404255319148937,0.7549060982912731,False,False,outlet,own_pre,the_liberal
binoculars,post,band_600-inf_year_2024,40,47,-0.19787234042553192,-0.43297872340425536,0.051063829787234116,0.11414253709768382,True,False,outlet,own_pre,the_liberal
binoculars,post,band_600-inf_year_2025,360,47,0.05330969267139474,-0.12789598108747047,0.23487293144208032,0.5525407340602324,False,False,outlet,own_pre,the_liberal
binoculars,post,band_600-inf_year_2026,180,47,0.19125295508274243,-0.005673758865248235,0.3799113475177305,0.043738107462540865,True,False,outlet,own_pre,the_liberal
binoculars,post,post_all,5608,5608,-0.03023342316153199,-0.05185544510109871,-0.00871793415662568,0.005557780009562939,False,False,outlet,own_pre,gript
binoculars,post,year_2022,167,5608,0.02123249933798599,-0.062105514363569536,0.10584657183493215,0.6395975202047266,False,False,outlet,own_pre,gript
binoculars,post,year_2023,1459,5608,-0.009151105001275917,-0.04127730420851836,0.02370696872381477,0.5896958688982263,False,False,outlet,own_pre,gript
binoculars,post,year_2024,1430,5608,-0.045733991400895846,-0.07909433514060833,-0.012245839485051367,0.0075016207498206245,False,False,outlet,own_pre,gript
binoculars,post,year_2025,1809,5608,-0.03445543719033617,-0.06488641502820341,-0.0037859767969473167,0.027315945280325687,False,False,outlet,own_pre,gript
binoculars,post,year_2026,743,5608,-0.043087360298592836,-0.08733074314140733,0.0012129674873235117,0.05595337772572113,False,False,outlet,own_pre,gript
binoculars,post,band_0-150,91,134,0.042479908151549894,-0.1120223060521568,0.19813432835820888,0.589599816516053,False,False,outlet,own_pre,gript
binoculars,post,band_0-150_year_2022,2,134,-0.5895522388059702,-0.7238805970149254,-0.4477611940298507,0.17690631808278864,True,False,outlet,own_pre,gript
binoculars,post,band_0-150_year_2023,10,134,0.06119402985074629,-0.30746268656716413,0.4298507462686567,0.7502726113139122,False,False,outlet,own_pre,gript
binoculars,post,band_0-150_year_2024,34,134,0.1084284460052678,-0.12949956101843718,0.3415276558384548,0.3304870528486995,False,False,outlet,own_pre,gript
binoculars,post,band_0-150_year_2025,35,134,0.02558635394456288,-0.18933901918976548,0.24648187633262264,0.817445034221997,False,False,outlet,own_pre,gript
binoculars,post,band_0-150_year_2026,10,134,-0.014925373134328401,-0.28656716417910444,0.26417910447761184,0.9404866235552666,False,False,outlet,own_pre,gript
binoculars,post,band_150-300,471,813,-0.10780496339995249,-0.17291035012260947,-0.04232430540865919,0.0012674805267192434,False,False,outlet,own_pre,gript
binoculars,post,band_150-300_year_2022,17,813,0.004124158888647811,-0.2942659720714854,0.2978872729903769,0.9771671994737189,False,False,outlet,own_pre,gript
binoculars,post,band_150-300_year_2023,119,813,-0.0611181742069522,-0.17698740012610215,0.05043515561206024,0.2811260125830447,False,False,outlet,own_pre,gript
binoculars,post,band_150-300_year_2024,128,813,-0.07343557810578105,-0.17835322493849942,0.031904885455104524,0.18131940603140273,False,False,outlet,own_pre,gript
binoculars,post,band_150-300_year_2025,155,813,-0.16389318731896996,-0.26665873110344007,-0.0615351347061858,0.0012077122175276351,True,False,outlet,own_pre,gript
binoculars,post,band_150-300_year_2026,52,813,-0.16865360961301923,-0.32628914750685967,-0.01258042388116194,0.041278698655360095,True,False,outlet,own_pre,gript
binoculars,post,band_300-600,1703,2030,0.0022032981495998527,-0.03472841320301179,0.04017665146120008,0.9075705677121823,False,False,outlet,own_pre,gript
binoculars,post,band_300-600_year_2022,56,2030,-0.005031667839549558,-0.16407591484869805,0.15596938775510202,0.9488040970004766,False,False,outlet,own_pre,gript
binoculars,post,band_300-600_year_2023,445,2030,-0.03582443128355561,-0.09631776166491397,0.023753473183151626,0.2359517852463655,False,False,outlet,own_pre,gript
binoculars,post,band_300-600_year_2024,414,2030,0.03502534447062189,-0.029492932105375857,0.09713149377692114,0.2607157962646245,False,False,outlet,own_pre,gript
binoculars,post,band_300-600_year_2025,530,2030,-0.016988567710753744,-0.0739905195650153,0.040381959289896824,0.5464555905819661,False,False,outlet,own_pre,gript
binoculars,post,band_300-600_year_2026,258,2030,0.05612135792568829,-0.02114493832817815,0.13488381639744904,0.14147773403954195,False,False,outlet,own_pre,gript
binoculars,post,band_600-inf,3343,2631,-0.1114398802196549,-0.1402428197679409,-0.08317834096399805,1.3055499093581674e-13,False,False,outlet,own_pre,gript
binoculars,post,band_600-inf_year_2022,92,2631,-0.00530464528283181,-0.11152293722010152,0.10191859600416424,0.9310351793531927,False,False,outlet,own_pre,gript
binoculars,post,band_600-inf_year_2023,885,2631,-0.06019536727458574,-0.1038531030499026,-0.016955433585219268,0.007303807243387878,False,False,outlet,own_pre,gript
binoculars,post,band_600-inf_year_2024,854,2631,-0.16752786315565538,-0.21101826359644552,-0.12439297886752881,1.7492111898861183e-13,True,False,outlet,own_pre,gript
binoculars,post,band_600-inf_year_2025,1089,2631,-0.10149070261022164,-0.14137292206121896,-0.061327259673895976,1.0723939120357626e-06,False,False,outlet,own_pre,gript
binoculars,post,band_600-inf_year_2026,423,2631,-0.15411447255984967,-0.21461686582868564,-0.09424999977536434,3.4912300848449374e-07,True,False,outlet,own_pre,gript
binoculars,post,all,11138,8034,-0.08668728920225155,-0.10331656819175714,-0.0703770495639537,1.0953308232298422e-24,False,False,sensitivity,non_wire,(category)
binoculars,post,year_2022,240,111,0.00908408408408401,-0.11742117117117115,0.13934121621621626,0.8915733629654763,False,False,sensitivity,non_wire,(category)
binoculars,post,year_2023,2937,2032,-0.07115786503449073,-0.10292466015324438,-0.039412358511685064,1.9469649740239844e-05,False,False,sensitivity,non_wire,(category)
binoculars,post,year_2024,2840,1979,-0.20038147022610653,-0.23260098107594537,-0.16901247428990318,2.111646302750131e-32,True,False,sensitivity,non_wire,(category)
binoculars,post,year_2025,3663,2743,-0.06117813700752084,-0.08949366710030215,-0.03266127294563313,2.7138440255778634e-05,False,False,sensitivity,non_wire,(category)
binoculars,post,year_2026,1458,1169,0.024168007312828754,-0.019554189680603518,0.06871454034904906,0.2864158080530419,False,False,sensitivity,non_wire,(category)
binoculars,pre,all,11195,8600,-0.1782028937337059,-0.19413808282351966,-0.16232948056129715,9.03607354241663e-103,True,False,sensitivity,non_wire,(category)
perplexity,post,all,11216,11216,-0.09912672675930656,-0.11404207867689774,-0.08389612584573243,7.838575548531715e-38,False,False,category,all,(category)
perplexity,post,band_0-150,1630,720,-0.23624062713019767,-0.28473875255623726,-0.18653808793456034,6.123427392960889e-20,True,False,category,all,(category)
perplexity,post,band_150-300,2285,1880,-0.19637087387680996,-0.229715314958797,-0.16304199450626197,9.054610720445076e-28,True,False,category,all,(category)
perplexity,post,band_300-600,3345,4559,0.07688846877560485,0.05094783688107203,0.1027537901180044,4.936663109159695e-09,False,False,category,all,(category)
perplexity,post,band_600-inf,3956,4057,-0.14054806220657945,-0.16577250856288786,-0.11542845094411716,1.2297921746609503e-27,False,False,category,all,(category)
perplexity,post,year_2022,242,140,-0.33217237308146397,-0.44250295159386066,-0.2201844746162929,6.275963403461453e-08,True,False,category,all,(category)
perplexity,post,year_2023,2944,2779,-0.20988449864668246,-0.2392657512623794,-0.18082890029745605,5.555153079629258e-43,True,False,category,all,(category)
perplexity,post,year_2024,2863,2744,-0.2027765275063671,-0.23258471918281803,-0.17330259320433924,1.8063287700199682e-39,True,False,category,all,(category)
perplexity,post,year_2025,3694,3895,-0.0023058590657716316,-0.027891720466801415,0.024503736760788312,0.8619560094810561,False,False,category,all,(category)
perplexity,post,year_2026,1473,1658,0.10413498460835457,0.06435549378151317,0.14548541417407188,4.738484656304576e-07,False,False,category,all,(category)
perplexity,post,band_pooled,11216,11216,-0.0843230799176096,,,,False,False,category,all,(category)
perplexity,pre,all,11216,11216,-0.35580706839984044,-0.3698570547526358,-0.3415887042545192,0.0,True,False,category,all,(category)
perplexity,pre,band_0-150,3361,983,-0.273015860524483,-0.3127125731303023,-0.23336880191460727,7.284164638353134e-39,True,False,category,all,(category)
perplexity,pre,band_150-300,2810,2494,-0.6203937135959041,-0.6427728755418699,-0.5971214045381513,0.0,True,False,category,all,(category)
perplexity,pre,band_300-600,2367,4595,-0.31934143438547713,-0.34673683487084156,-0.2921025866638348,6.180675253536177e-106,True,False,category,all,(category)
perplexity,pre,band_600-inf,2678,3144,-0.2895134846748646,-0.31742666722251045,-0.2614303926822455,4.668528477486201e-81,True,False,category,all,(category)
perplexity,pre,band_pooled,11216,11216,-0.37381204212730845,,,,True,False,category,all,(category)
perplexity,pre,year_2019,1830,2855,-0.8127556869838171,-0.8310904845300642,-0.793714009550879,0.0,True,False,pre_year,all,(category)
perplexity,pre,year_2020,2641,2839,-0.2668280384683559,-0.2962940590965429,-0.23796978286561168,1.6614857618210873e-65,True,False,pre_year,all,(category)
perplexity,pre,year_2021,2942,2890,-0.20003105012949318,-0.22950278039795916,-0.17051437950315085,6.077324791755137e-40,True,False,pre_year,all,(category)
perplexity,pre,year_2022,3803,2632,-0.29358341319083403,-0.3204914962751371,-0.2667881429794267,1.8814984846199688e-89,True,False,pre_year,all,(category)
perplexity,post,post_all,5608,5608,-0.024197714799115144,-0.0457830463625939,-0.0030145655928151905,0.026470476230677713,False,False,outlet,own_pre,rte
perplexity,post,year_2022,69,5608,0.07576650333891544,-0.06865308875519448,0.2199821941739544,0.2786695638415462,False,False,outlet,own_pre,rte
perplexity,post,year_2023,1381,5608,-0.002168594363488152,-0.03594979720188703,0.031175916581360506,0.9005086621619696,False,False,outlet,own_pre,rte
perplexity,post,year_2024,1380,5608,-0.01173840683082139,-0.044822090336785934,0.02183781515536815,0.4986903938019972,False,False,outlet,own_pre,rte
perplexity,post,year_2025,1960,5608,-0.038843652653643534,-0.0684366015932051,-0.009182477109959553,0.01035185446285143,False,False,outlet,own_pre,rte
perplexity,post,year_2026,818,5608,-0.055747290807055205,-0.09816943093868696,-0.0135634367076025,0.009890319392542167,False,False,outlet,own_pre,rte
perplexity,post,band_0-150,576,649,0.012112651943160468,-0.051693310220852606,0.07602160374935796,0.7141693089182435,False,False,outlet,own_pre,rte
perplexity,post,band_0-150_year_2022,9,649,0.1816469782571477,-0.20595788392398562,0.5367317240198596,0.34937934354554656,True,False,outlet,own_pre,rte
perplexity,post,band_0-150_year_2023,114,649,0.07709566674776314,-0.03487213797204873,0.1849376909144971,0.18889998662454155,False,False,outlet,own_pre,rte
perplexity,post,band_0-150_year_2024,163,649,-0.0003308535075198238,-0.10096892812916519,0.10221908173972213,0.9949334158076618,False,False,outlet,own_pre,rte
perplexity,post,band_0-150_year_2025,217,649,-0.0034153926991543626,-0.09058281794749806,0.08758920139455946,0.9400249564300807,False,False,outlet,own_pre,rte
perplexity,post,band_0-150_year_2026,73,649,-0.036325643244612404,-0.17901302319690987,0.10737910800599436,0.610737136924727,False,False,outlet,own_pre,rte
perplexity,post,band_150-300,1239,1522,0.043860346873777045,-0.00043714516921048325,0.08676198112377083,0.047145453090019634,False,False,outlet,own_pre,rte
perplexity,post,band_150-300_year_2022,28,1522,0.13722545522808338,-0.09855453350854138,0.3653580814717477,0.21288717814614466,False,False,outlet,own_pre,rte
perplexity,post,band_150-300_year_2023,303,1522,-0.0006765459725999179,-0.0717834792677691,0.07272121101729101,0.9851899300351388,False,False,outlet,own_pre,rte
perplexity,post,band_150-300_year_2024,323,1522,0.10781804941355477,0.038196645280977055,0.1774111788708844,0.002307916248323257,False,False,outlet,own_pre,rte
perplexity,post,band_150-300_year_2025,414,1522,0.0539621779123578,-0.009948850038406145,0.1170079573660388,0.09185380360954597,False,False,outlet,own_pre,rte
perplexity,post,band_150-300_year_2026,171,1522,-0.0377773167039368,-0.13029197500979783,0.0544234271618599,0.4173920676403796,False,False,outlet,own_pre,rte
perplexity,post,band_300-600,2097,2088,-0.062251400924875355,-0.09760102463471806,-0.026810776478713435,0.0004881625050902321,False,False,outlet,own_pre,rte
perplexity,post,band_300-600_year_2022,16,2088,-0.025383141762452155,-0.2979031968390804,0.24630178400383132,0.8611256314401067,False,False,outlet,own_pre,rte
perplexity,post,band_300-600_year_2023,553,2088,-0.03153644696639024,-0.08501014147838677,0.02156523456174257,0.25350127677837386,False,False,outlet,own_pre,rte
perplexity,post,band_300-600_year_2024,479,2088,-0.04513913885089471,-0.10212092761900192,0.011631731976739458,0.1228533234113434,False,False,outlet,own_pre,rte
perplexity,post,band_300-600_year_2025,741,2088,-0.09374563730280605,-0.14110765973288658,-0.04577826639986352,0.00014672011594277017,False,False,outlet,own_pre,rte
perplexity,post,band_300-600_year_2026,308,2088,-0.0701566154152361,-0.13564602303826442,-0.0004070881226053608,0.04655402533519514,False,False,outlet,own_pre,rte
perplexity,post,band_600-inf,1696,1349,-0.048870494566205624,-0.09027135753947722,-0.006721545134760936,0.02034970949245045,False,False,outlet,own_pre,rte
perplexity,post,band_600-inf_year_2022,16,1349,0.011675315048183865,-0.28105772794662714,0.30393115270570786,0.9361855116489686,False,False,outlet,own_pre,rte
perplexity,post,band_600-inf_year_2023,411,1349,0.012719162973744647,-0.046958186563355,0.07542326567936225,0.6959116651171329,False,False,outlet,own_pre,rte
perplexity,post,band_600-inf_year_2024,415,1349,-0.0883956880152188,-0.14827868925665597,-0.02557298132485466,0.00639672256456406,False,False,outlet,own_pre,rte
perplexity,post,band_600-inf_year_2025,588,1349,-0.06212967025208893,-0.11639284327518998,-0.007657032420084398,0.029476757971951158,False,False,outlet,own_pre,rte
perplexity,post,band_600-inf_year_2026,266,1349,-0.056700312679400455,-0.13127657914244473,0.01668278368270569,0.14336920149147023,False,False,outlet,own_pre,rte
perplexity,post,post_all,5608,5608,-0.09639683272927813,-0.11780977294383811,-0.07521405713587273,9.501265177425559e-19,False,False,outlet,own_pre,irish_examiner
perplexity,post,year_2022,71,5608,-0.04063611339936912,-0.15658905286210845,0.07438430511743792,0.5556886968188803,False,False,outlet,own_pre,irish_examiner
perplexity,post,year_2023,1398,5608,-0.04626055359296655,-0.0787622430096796,-0.013633337772117957,0.0073585534430378585,False,False,outlet,own_pre,irish_examiner
perplexity,post,year_2024,1364,5608,-0.06255516836023944,-0.09658658844089511,-0.028779954327918685,0.0003324666967939634,False,False,outlet,own_pre,irish_examiner
perplexity,post,year_2025,1935,5608,-0.11226993921566464,-0.14140370484026143,-0.08333117464161569,1.6423236704701841e-13,False,False,outlet,own_pre,irish_examiner
perplexity,post,year_2026,840,5608,-0.20293861660213297,-0.2410166704877386,-0.1641347501018952,2.099467281132766e-21,True,False,outlet,own_pre,irish_examiner
perplexity,post,band_0-150,144,334,-0.26488689288090483,-0.37001101962741184,-0.15705983865602133,4.286344873369158e-06,True,False,outlet,own_pre,irish_examiner
perplexity,post,band_0-150_year_2023,29,334,-0.2543877761717943,-0.4635608094156515,-0.034684080115630914,0.023088473235588394,True,False,outlet,own_pre,irish_examiner
perplexity,post,band_0-150_year_2024,38,334,-0.1818468326504885,-0.376146391427671,0.01812953041285837,0.0662850907686748,True,False,outlet,own_pre,irish_examiner
perplexity,post,band_0-150_year_2025,63,334,-0.2605265659157875,-0.39787567721699457,-0.1172844786617243,0.0010363618710541684,True,False,outlet,own_pre,irish_examiner
perplexity,post,band_0-150_year_2026,14,334,-0.5316509837467922,-0.7758875106928999,-0.26047904191616766,0.0007536492983693716,True,False,outlet,own_pre,irish_examiner
perplexity,post,band_150-300,641,972,-0.008594788235973927,-0.06521823218607753,0.04765505126377893,0.7699562479372788,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_150-300_year_2022,8,972,-0.2548868312757202,-0.4889467592592593,-0.010538837448559792,0.21853727014599397,True,False,outlet,own_pre,irish_examiner
perplexity,post,band_150-300_year_2023,191,972,-0.023323206860146994,-0.10938772542175686,0.06204269278004005,0.6100089005305556,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_150-300_year_2024,161,972,0.025202566265368098,-0.0670964010939856,0.11805140198860004,0.608184736820587,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_150-300_year_2025,206,972,-0.022324104039314396,-0.10672944384513965,0.061799063086819386,0.6144107539533145,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_150-300_year_2026,75,972,0.02034293552812061,-0.12352709190672156,0.1581231138545952,0.7690075776177072,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_300-600,2462,2507,-0.06713128504201238,-0.09900601629815077,-0.03531374539591338,4.174902793354891e-05,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_300-600_year_2022,37,2507,-0.0034821418945870652,-0.16769262281827102,0.16008150152545841,0.9710439529069173,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_300-600_year_2023,641,2507,-0.03641784283258043,-0.08566864573266614,0.013526058393751834,0.15418336967332003,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_300-600_year_2024,633,2507,-0.05166513225842839,-0.1013812194733104,-0.0013788249142527575,0.04428347566460618,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_300-600_year_2025,802,2507,-0.07049388893144082,-0.11521572514664671,-0.025267704293315377,0.0026188683694335344,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_300-600_year_2026,349,2507,-0.150614382879799,-0.20908624904708076,-0.08903991460015105,4.990501134782249e-06,True,False,outlet,own_pre,irish_examiner
perplexity,post,band_600-inf,2361,1795,-0.08985145098094738,-0.12611415303699042,-0.054926386180257414,6.727607367198453e-07,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_600-inf_year_2022,26,1795,0.05515320334261831,-0.15427576601671308,0.262742661238483,0.628890220395947,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_600-inf_year_2023,537,1795,-0.006616766001151575,-0.06259838782465255,0.04871464288863641,0.8158262246629047,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_600-inf_year_2024,532,1795,-0.050047123379479364,-0.10661931639684163,0.005641401554024393,0.07915559767477419,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_600-inf_year_2025,864,1795,-0.1084184463014547,-0.15303472867017434,-0.06302454090580832,5.7796972353028475e-06,False,False,outlet,own_pre,irish_examiner
perplexity,post,band_600-inf_year_2026,402,1795,-0.22318768275613576,-0.2818999708976011,-0.1663087764520019,2.483717608889491e-12,True,False,outlet,own_pre,irish_examiner
perplexity,post,post_all,5608,5608,0.35173488657939234,0.33129325960366374,0.3716861609395891,2.6640237283390345e-228,True,False,outlet,own_pre,the_liberal
perplexity,post,year_2022,75,5608,0.24718972895863045,0.1573698288159772,0.3382841179267714,0.00023056076521839775,True,False,outlet,own_pre,the_liberal
perplexity,post,year_2023,1485,5608,0.2620552889811092,0.23312146668780048,0.291188447720188,1.551872154661769e-54,True,False,outlet,own_pre,the_liberal
perplexity,post,year_2024,1433,5608,0.24222910048749013,0.21488676827938957,0.2697963070899612,1.3437280241737189e-45,True,False,outlet,own_pre,the_liberal
perplexity,post,year_2025,1885,5608,0.459196316743417,0.4353158617662529,0.4827989949938889,4.571598139765007e-196,True,False,outlet,own_pre,the_liberal
perplexity,post,year_2026,730,5608,0.48238157817599125,0.45004376086999004,0.5137011705391515,4.75978158434517e-100,True,False,outlet,own_pre,the_liberal
perplexity,post,band_0-150,1539,3227,-0.055397391204370705,-0.09032433860420318,-0.020067039133142582,0.0019547401035478747,False,False,outlet,own_pre,the_liberal
perplexity,post,band_0-150_year_2022,33,3227,-0.058943948314881034,-0.22718445690246122,0.1152679569165469,0.5596735229901367,False,False,outlet,own_pre,the_liberal
perplexity,post,band_0-150_year_2023,802,3227,-0.009861463477964572,-0.05544370403399621,0.03660178651604642,0.6651369951278625,False,False,outlet,own_pre,the_liberal
perplexity,post,band_0-150_year_2024,438,3227,-0.15786606444200124,-0.21040323299557243,-0.10487800564019623,7.920499328318153e-08,True,False,outlet,own_pre,the_liberal
perplexity,post,band_0-150_year_2025,211,3227,-0.01736092243026477,-0.10031921127571422,0.06693391217761269,0.6722377396530959,False,False,outlet,own_pre,the_liberal
perplexity,post,band_0-150_year_2026,55,3227,-0.04716454911682677,-0.21951939600529624,0.12814040623151257,0.548120728701892,False,False,outlet,own_pre,the_liberal
perplexity,post,band_150-300,1814,1997,0.6825696096515226,0.6574875543745606,0.707594081309395,8.238699060394749e-291,True,False,outlet,own_pre,the_liberal
perplexity,post,band_150-300_year_2022,15,1997,0.5764313136371224,0.3110933066266065,0.7714588549490904,0.00011754155590173737,True,False,outlet,own_pre,the_liberal
perplexity,post,band_150-300_year_2023,408,1997,0.634584229285104,0.5925181276817185,0.6759924813691125,5.724361991096609e-91,True,False,outlet,own_pre,the_liberal
perplexity,post,band_150-300_year_2024,653,1997,0.6731682516117208,0.6409094882752919,0.7050277560291434,1.8896730491306154e-147,True,False,outlet,own_pre,the_liberal
perplexity,post,band_150-300_year_2025,532,1997,0.7168647708404712,0.6816950049133852,0.7495454648137619,8.269061331210193e-143,True,False,outlet,own_pre,the_liberal
perplexity,post,band_150-300_year_2026,206,1997,0.7265704381815441,0.6779196707682883,0.7722799004331741,2.9919366788366093e-66,True,False,outlet,own_pre,the_liberal
perplexity,post,band_300-600,1642,337,0.7732265421411972,0.7250649674530227,0.8178459900895267,5.034143635741466e-111,True,False,outlet,own_pre,the_liberal
perplexity,post,band_300-600_year_2022,22,337,0.6517399514432156,0.4912328028055031,0.7796061505260319,3.0267996853100686e-07,True,False,outlet,own_pre,the_liberal
perplexity,post,band_300-600_year_2023,247,337,0.687141844568051,0.6220029072910535,0.7484112014800754,9.614026229986565e-46,True,False,outlet,own_pre,the_liberal
perplexity,post,band_300-600_year_2024,302,337,0.6904906950694676,0.6259545659991748,0.750586102540924,2.1477516778662615e-51,True,False,outlet,own_pre,the_liberal
perplexity,post,band_300-600_year_2025,782,337,0.815044738060364,0.7709437871394205,0.8563775452123824,5.5054076564585246e-104,True,False,outlet,own_pre,the_liberal
perplexity,post,band_300-600_year_2026,289,337,0.8293511854034685,0.7825701025741071,0.8722700810119823,1.1190214746001477e-71,True,False,outlet,own_pre,the_liberal
perplexity,post,band_600-inf,613,47,0.38953871785082095,0.21272777758495015,0.5555881434174447,8.428194566262542e-06,True,False,outlet,own_pre,the_liberal
perplexity,post,band_600-inf_year_2022,5,47,-0.25106382978723407,-0.651063829787234,0.23404255319148937,0.37919090713208353,True,False,outlet,own_pre,the_liberal
perplexity,post,band_600-inf_year_2023,28,47,0.22036474164133746,-0.06231003039513683,0.48176291793313064,0.11346897810026424,True,False,outlet,own_pre,the_liberal
perplexity,post,band_600-inf_year_2024,40,47,0.352127659574468,0.10319148936170208,0.58938829787234,0.004881322525926546,True,False,outlet,own_pre,the_liberal
perplexity,post,band_600-inf_year_2025,360,47,0.3962174940898344,0.20850768321513,0.5731737588652481,9.92726775055253e-06,True,False,outlet,own_pre,the_liberal
perplexity,post,band_600-inf_year_2026,180,47,0.4286052009456265,0.23403073286052012,0.6089893617021276,6.1604132741273285e-06,True,False,outlet,own_pre,the_liberal
perplexity,post,post_all,5608,5608,0.0479303371889761,0.02622367205576499,0.06943679112120239,1.103524354048315e-05,False,False,outlet,own_pre,gript
perplexity,post,year_2022,167,5608,-0.05575012599622442,-0.14567790239777226,0.03216160403871283,0.2188650117732326,False,False,outlet,own_pre,gript
perplexity,post,year_2023,1459,5608,0.02377392914655352,-0.010377120856428593,0.0571538602935785,0.16120963422860513,False,False,outlet,own_pre,gript
perplexity,post,year_2024,1430,5608,0.0812233771934201,0.04626680915375634,0.1162745497191823,2.0491870382605846e-06,False,False,outlet,own_pre,gript
perplexity,post,year_2025,1809,5608,0.02689151721184846,-0.005186314819940507,0.0591896551282264,0.08498258504990737,False,False,outlet,own_pre,gript
perplexity,post,year_2026,743,5608,0.10581595605585559,0.059845577266085956,0.15222980461482635,2.6775995122606896e-06,False,False,outlet,own_pre,gript
perplexity,post,band_0-150,91,134,0.32179760537969493,0.17433983926521232,0.46383467278989676,4.256567560268615e-05,True,False,outlet,own_pre,gript
perplexity,post,band_0-150_year_2022,2,134,-0.26865671641791045,-0.4477611940298507,-0.08955223880597019,0.5446623093681917,True,False,outlet,own_pre,gript
perplexity,post,band_0-150_year_2023,10,134,0.19552238805970146,-0.20003731343283573,0.5776119402985074,0.30509495351366345,True,False,outlet,own_pre,gript
perplexity,post,band_0-150_year_2024,34,134,0.41308165057067603,0.1957857769973661,0.6163410886742754,0.0002048912117947466,True,False,outlet,own_pre,gript
perplexity,post,band_0-150_year_2025,35,134,0.27292110874200426,0.06567164179104479,0.47121535181236673,0.013102796824440153,True,False,outlet,own_pre,gript
perplexity,post,band_0-150_year_2026,10,134,0.4268656716417911,0.12085820895522388,0.6985074626865673,0.02485319122703321,True,False,outlet,own_pre,gript
