article_id,outlet,period_fine,period,is_wire,drop_reason
30486,the_liberal,post,post,0.0,
30490,the_liberal,post,post,0.0,
30494,the_liberal,post,post,0.0,
30498,the_liberal,post,post,0.0,
30502,the_liberal,post,post,0.0,
30506,the_liberal,post,post,0.0,
30510,the_liberal,post,post,0.0,
30514,the_liberal,post,post,0.0,
30518,the_liberal,post,post,0.0,dup_body_norm
30522,the_liberal,post,post,0.0,
30526,the_liberal,post,post,0.0,
30530,the_liberal,post,post,0.0,
30534,the_liberal,post,post,0.0,
30538,the_liberal,post,post,0.0,dup_body_norm
30542,the_liberal,post,post,0.0,dup_body_norm
30546,the_liberal,post,post,0.0,
30550,the_liberal,post,post,0.0,
30554,the_liberal,post,post,0.0,
30558,the_liberal,post,post,0.0,
30562,the_liberal,post,post,0.0,
30566,the_liberal,post,post,0.0,dup_body_norm
30570,the_liberal,post,post,1.0,
30574,the_liberal,post,post,0.0,
30578,the_liberal,post,post,0.0,dup_body_norm
30582,the_liberal,post,post,0.0,
30586,the_liberal,post,post,0.0,
30590,the_liberal,post,post,0.0,dup_body_norm
30594,the_liberal,post,post,0.0,dup_body_norm
30598,the_liberal,post,post,0.0,dup_body_norm
30602,the_liberal,post,post,0.0,
30606,the_liberal,post,post,0.0,
30610,the_liberal,post,post,0.0,dup_body_norm
30614,the_liberal,post,post,0.0,
30618,the_liberal,post,post,0.0,
30622,the_liberal,post,post,0.0,dup_body_norm
30626,the_liberal,post,post,0.0,dup_body_norm
30630,the_liberal,post,post,0.0,dup_body_norm
30634,the_liberal,post,post,0.0,
30638,the_liberal,post,post,1.0,
30642,the_liberal,post,post,0.0,
30646,the_liberal,post,post,0.0,dup_body_norm
30650,the_liberal,post,post,0.0,
30654,the_liberal,post,post,0.0,
30658,the_liberal,post,post,0.0,
30662,the_liberal,post,post,0.0,
30666,the_liberal,post,post,0.0,
30670,the_liberal,post,post,0.0,dup_body_norm
30674,the_liberal,post,post,0.0,
30678,the_liberal,post,post,0.0,
30682,the_liberal,post,post,0.0,
30686,the_liberal,post,post,0.0,dup_body_norm
30690,the_liberal,post,post,0.0,
30694,the_liberal,post,post,0.0,
30698,the_liberal,post,post,0.0,
30702,the_liberal,post,post,0.0,
30706,the_liberal,post,post,0.0,
30710,the_liberal,post,post,0.0,
30714,the_liberal,post,post,0.0,
30718,the_liberal,post,post,0.0,
30722,the_liberal,post,post,0.0,
30726,the_liberal,post,post,0.0,
30730,the_liberal,post,post,0.0,dup_body_norm
30734,the_liberal,post,post,0.0,
30738,the_liberal,post,post,0.0,
30742,the_liberal,post,post,0.0,
30746,the_liberal,post,post,0.0,
30750,the_liberal,post,post,0.0,
30754,the_liberal,post,post,0.0,
30758,the_liberal,post,post,0.0,
30762,the_liberal,post,post,0.0,
30766,the_liberal,post,post,0.0,
30770,the_liberal,post,post,0.0,
30774,the_liberal,post,post,0.0,
30778,the_liberal,post,post,0.0,
30782,the_liberal,post,post,0.0,
30786,the_liberal,post,post,0.0,
30790,the_liberal,post,post,0.0,
30794,the_liberal,post,post,0.0,
30798,the_liberal,post,post,0.0,
30802,the_liberal,post,post,0.0,
30806,the_liberal,post,post,0.0,
30810,the_liberal,post,post,0.0,
30814,the_liberal,post,post,0.0,
30818,the_liberal,post,post,0.0,
30822,the_liberal,post,post,0.0,
30826,the_liberal,post,post,0.0,
30830,the_liberal,post,post,0.0,
30834,the_liberal,post,post,0.0,
30838,the_liberal,post,post,0.0,
30842,the_liberal,post,post,0.0,
30846,the_liberal,post,post,0.0,dup_body_norm
30850,the_liberal,post,post,0.0,
30854,the_liberal,post,post,0.0,
30858,the_liberal,post,post,0.0,
30862,the_liberal,post,post,0.0,
30866,the_liberal,post,post,0.0,
30870,the_liberal,post,post,0.0,dup_body_norm
30874,the_liberal,post,post,0.0,
30878,the_liberal,post,post,0.0,
30882,the_liberal,post,post,0.0,
30886,the_liberal,post,post,1.0,
30890,the_liberal,post,post,0.0,
30894,the_liberal,post,post,0.0,
30898,the_liberal,post,post,0.0,dup_body_norm
30902,the_liberal,post,post,0.0,dup_body_norm
30906,the_liberal,post,post,0.0,
30910,the_liberal,post,post,0.0,
30914,the_liberal,post,post,0.0,
30918,the_liberal,post,post,0.0,
30922,the_liberal,post,post,0.0,
30926,the_liberal,post,post,0.0,dup_body_norm
30930,the_liberal,,,,non200_or_noraw
30934,the_liberal,post,post,0.0,
30938,the_liberal,post,post,0.0,
30942,the_liberal,post,post,0.0,
30946,the_liberal,post,post,0.0,dup_body_norm
30950,the_liberal,post,post,0.0,dup_body_norm
30954,the_liberal,post,post,0.0,
30958,the_liberal,post,post,0.0,
30962,the_liberal,post,post,0.0,
30966,the_liberal,post,post,0.0,
30970,the_liberal,post,post,0.0,
30974,the_liberal,post,post,0.0,
30978,the_liberal,post,post,0.0,
30982,the_liberal,post,post,0.0,
30986,the_liberal,post,post,0.0,dup_body_norm
30990,the_liberal,post,post,0.0,
30994,the_liberal,post,post,0.0,
30998,the_liberal,post,post,0.0,
31002,the_liberal,post,post,0.0,
31006,the_liberal,post,post,0.0,
31010,the_liberal,post,post,0.0,
31014,the_liberal,post,post,0.0,
31018,the_liberal,post,post,0.0,
31022,the_liberal,post,post,0.0,
31026,the_liberal,post,post,0.0,
31030,the_liberal,post,post,0.0,
31034,the_liberal,post,post,1.0,
31038,the_liberal,post,post,0.0,
31042,the_liberal,post,post,0.0,
31046,the_liberal,post,post,0.0,dup_body_norm
31050,the_liberal,post,post,0.0,
31054,the_liberal,post,post,0.0,
31058,the_liberal,post,post,0.0,
31062,the_liberal,post,post,0.0,dup_body_norm
31066,the_liberal,post,post,0.0,
31070,the_liberal,post,post,0.0,
31074,the_liberal,post,post,0.0,
31078,the_liberal,post,post,0.0,
31082,the_liberal,post,post,0.0,
31086,the_liberal,post,post,0.0,
31090,the_liberal,post,post,0.0,
31094,the_liberal,post,post,0.0,dup_body_norm
31098,the_liberal,post,post,0.0,
31102,the_liberal,post,post,0.0,dup_body_norm
31106,the_liberal,post,post,0.0,
31110,the_liberal,post,post,0.0,
31114,the_liberal,post,post,0.0,
31118,the_liberal,post,post,0.0,
31122,the_liberal,post,post,0.0,
31126,the_liberal,post,post,0.0,
31130,the_liberal,post,post,0.0,
31134,the_liberal,post,post,0.0,
31138,the_liberal,post,post,0.0,
31142,the_liberal,post,post,0.0,
31146,the_liberal,post,post,0.0,
31150,the_liberal,post,post,1.0,
31154,the_liberal,post,post,0.0,
31158,the_liberal,post,post,0.0,
31162,the_liberal,post,post,0.0,
31166,the_liberal,post,post,0.0,
31170,the_liberal,post,post,0.0,
31174,the_liberal,post,post,0.0,dup_body_norm
31178,the_liberal,post,post,0.0,
31182,the_liberal,post,post,0.0,
31186,the_liberal,post,post,0.0,
31190,the_liberal,post,post,0.0,
31194,the_liberal,,,,non200_or_noraw
31198,the_liberal,post,post,0.0,
31202,the_liberal,post,post,0.0,
31206,the_liberal,post,post,0.0,
31210,the_liberal,post,post,0.0,dup_body_norm
31214,the_liberal,post,post,0.0,
31218,the_liberal,post,post,0.0,
31222,the_liberal,post,post,0.0,
31226,the_liberal,post,post,0.0,
31230,the_liberal,post,post,0.0,
31234,the_liberal,post,post,0.0,dup_body_norm
31238,the_liberal,post,post,0.0,
31242,the_liberal,post,post,0.0,
31246,the_liberal,post,post,0.0,dup_body_norm
31250,the_liberal,post,post,0.0,
31254,the_liberal,post,post,0.0,dup_body_norm
31258,the_liberal,post,post,0.0,
31262,the_liberal,post,post,0.0,
31266,the_liberal,post,post,0.0,
31270,the_liberal,post,post,0.0,
31274,the_liberal,post,post,0.0,
31278,the_liberal,post,post,0.0,
31282,the_liberal,post,post,0.0,
31286,the_liberal,post,post,0.0,
31290,the_liberal,post,post,0.0,
31294,the_liberal,post,post,0.0,
31298,the_liberal,post,post,0.0,
31302,the_liberal,post,post,0.0,
31306,the_liberal,post,post,0.0,
31310,the_liberal,post,post,0.0,
31314,the_liberal,post,post,0.0,dup_body_norm
31318,the_liberal,post,post,0.0,
31322,the_liberal,post,post,0.0,
31326,the_liberal,post,post,0.0,
31330,the_liberal,post,post,0.0,
31334,the_liberal,post,post,0.0,dup_body_norm
31338,the_liberal,post,post,0.0,
31342,the_liberal,post,post,0.0,
31346,the_liberal,post,post,0.0,
31350,the_liberal,post,post,0.0,
31354,the_liberal,post,post,0.0,
31358,the_liberal,post,post,0.0,dup_body_norm
31362,the_liberal,post,post,0.0,dup_body_norm
31366,the_liberal,post,post,0.0,
31370,the_liberal,post,post,0.0,
31374,the_liberal,post,post,0.0,dup_body_norm
31378,the_liberal,post,post,0.0,
31382,the_liberal,post,post,0.0,
31386,the_liberal,post,post,0.0,
31390,the_liberal,post,post,0.0,
31394,the_liberal,post,post,0.0,
31398,the_liberal,post,post,0.0,
31402,the_liberal,post,post,0.0,
31406,the_liberal,post,post,0.0,
31410,the_liberal,post,post,0.0,
31414,the_liberal,post,post,0.0,
31418,the_liberal,post,post,0.0,
31422,the_liberal,post,post,0.0,
31426,the_liberal,post,post,0.0,
31430,the_liberal,post,post,0.0,dup_body_norm
31434,the_liberal,post,post,0.0,
31438,the_liberal,post,post,0.0,
31442,the_liberal,post,post,0.0,
31446,the_liberal,post,post,0.0,
31450,the_liberal,post,post,0.0,
31454,the_liberal,post,post,0.0,
31458,the_liberal,post,post,0.0,
31462,the_liberal,post,post,0.0,
31466,the_liberal,post,post,0.0,
31470,the_liberal,post,post,0.0,
31474,the_liberal,post,post,0.0,
31478,the_liberal,post,post,0.0,dup_body_norm
31482,the_liberal,post,post,0.0,
31486,the_liberal,post,post,0.0,
31490,the_liberal,post,post,0.0,
31494,the_liberal,post,post,0.0,
31498,the_liberal,post,post,0.0,
31502,the_liberal,post,post,0.0,
31506,the_liberal,post,post,0.0,
31510,the_liberal,post,post,0.0,dup_body_norm
31514,the_liberal,post,post,0.0,
31518,the_liberal,post,post,0.0,
31522,the_liberal,post,post,0.0,
31526,the_liberal,post,post,0.0,
31530,the_liberal,post,post,0.0,
31534,the_liberal,post,post,0.0,dup_body_norm
31538,the_liberal,post,post,0.0,
31542,the_liberal,post,post,0.0,
31546,the_liberal,post,post,0.0,
31550,the_liberal,post,post,0.0,dup_body_norm
31554,the_liberal,post,post,0.0,
31558,the_liberal,post,post,0.0,dup_body_norm
31562,the_liberal,post,post,0.0,
31566,the_liberal,post,post,0.0,dup_body_norm
31570,the_liberal,post,post,0.0,dup_body_norm
31574,the_liberal,post,post,0.0,
31578,the_liberal,post,post,0.0,
31582,the_liberal,,,,non200_or_noraw
31586,the_liberal,post,post,0.0,dup_body_norm
31590,the_liberal,post,post,0.0,
31594,the_liberal,post,post,0.0,
31598,the_liberal,post,post,0.0,
31602,the_liberal,post,post,0.0,
31606,the_liberal,post,post,0.0,
31610,the_liberal,post,post,0.0,
31614,the_liberal,post,post,0.0,
31618,the_liberal,post,post,0.0,
31622,the_liberal,post,post,0.0,
31626,the_liberal,post,post,0.0,dup_body_norm
31630,the_liberal,post,post,0.0,dup_body_norm
31634,the_liberal,post,post,0.0,
31638,the_liberal,post,post,0.0,
31642,the_liberal,post,post,0.0,
31646,the_liberal,post,post,0.0,
31650,the_liberal,post,post,0.0,
31654,the_liberal,post,post,0.0,
31658,the_liberal,post,post,0.0,dup_body_norm
31662,the_liberal,post,post,0.0,
31666,the_liberal,post,post,0.0,dup_body_norm
31670,the_liberal,post,post,0.0,
31674,the_liberal,post,post,0.0,
31678,the_liberal,post,post,0.0,
31682,the_liberal,post,post,0.0,
31686,the_liberal,post,post,0.0,
31690,the_liberal,post,post,0.0,
31694,the_liberal,post,post,0.0,
31698,the_liberal,post,post,0.0,
31702,the_liberal,post,post,0.0,
31706,the_liberal,post,post,0.0,
31710,the_liberal,post,post,0.0,
31714,the_liberal,post,post,0.0,dup_body_norm
31718,the_liberal,post,post,0.0,
31722,the_liberal,post,post,0.0,
31726,the_liberal,post,post,0.0,
31730,the_liberal,post,post,0.0,
31734,the_liberal,post,post,0.0,
31738,the_liberal,post,post,0.0,
31742,the_liberal,post,post,0.0,
31746,the_liberal,post,post,0.0,
31750,the_liberal,post,post,0.0,
31754,the_liberal,post,post,0.0,
31758,the_liberal,post,post,0.0,dup_body_norm
31762,the_liberal,post,post,0.0,
31766,the_liberal,post,post,1.0,
31770,the_liberal,post,post,0.0,
31774,the_liberal,post,post,0.0,dup_body_norm
31778,the_liberal,post,post,0.0,
31782,the_liberal,post,post,0.0,
31786,the_liberal,post,post,0.0,
31790,the_liberal,post,post,0.0,
31794,the_liberal,post,post,0.0,
31798,the_liberal,post,post,0.0,
31802,the_liberal,post,post,0.0,dup_body_norm
31806,the_liberal,post,post,0.0,
31810,the_liberal,post,post,0.0,dup_body_norm
31814,the_liberal,post,post,0.0,
31818,the_liberal,post,post,0.0,dup_body_norm
31822,the_liberal,post,post,0.0,
31826,the_liberal,post,post,0.0,
31830,the_liberal,post,post,0.0,
31834,the_liberal,post,post,0.0,
31838,the_liberal,post,post,0.0,
31842,the_liberal,post,post,0.0,
31846,the_liberal,post,post,0.0,
31850,the_liberal,post,post,0.0,
31854,the_liberal,post,post,0.0,
31858,the_liberal,post,post,0.0,
31862,the_liberal,post,post,0.0,
31866,the_liberal,post,post,0.0,dup_body_norm
31870,the_liberal,post,post,0.0,
31874,the_liberal,post,post,0.0,
31878,the_liberal,post,post,0.0,
31882,the_liberal,post,post,0.0,dup_body_norm
31886,the_liberal,post,post,0.0,
31890,the_liberal,post,post,0.0,
31894,the_liberal,post,post,0.0,
31898,the_liberal,post,post,0.0,
31902,the_liberal,post,post,0.0,
31906,the_liberal,post,post,0.0,
31910,the_liberal,post,post,0.0,
31914,the_liberal,post,post,0.0,
31918,the_liberal,post,post,0.0,
31922,the_liberal,post,post,0.0,
31926,the_liberal,post,post,0.0,
31930,the_liberal,post,post,0.0,
31934,the_liberal,post,post,0.0,
31938,the_liberal,post,post,0.0,
31942,the_liberal,post,post,0.0,
31946,the_liberal,post,post,0.0,dup_body_norm
31950,the_liberal,post,post,0.0,dup_body_norm
31954,the_liberal,post,post,0.0,
31958,the_liberal,post,post,0.0,
31962,the_liberal,post,post,0.0,
31966,the_liberal,post,post,0.0,
31970,the_liberal,post,post,0.0,
31974,the_liberal,post,post,0.0,
31978,the_liberal,post,post,0.0,
31982,the_liberal,post,post,0.0,
31986,the_liberal,post,post,0.0,dup_body_norm
31990,the_liberal,mid,post,0.0,
31994,the_liberal,post,post,0.0,
31998,the_liberal,post,post,0.0,
32002,the_liberal,post,post,0.0,
32006,the_liberal,post,post,0.0,
32010,the_liberal,post,post,0.0,dup_body_norm
32014,the_liberal,post,post,0.0,dup_body_norm
32018,the_liberal,post,post,0.0,dup_body_norm
32022,the_liberal,post,post,0.0,
32026,the_liberal,post,post,0.0,
32030,the_liberal,post,post,0.0,
32034,the_liberal,post,post,0.0,dup_body_norm
32038,the_liberal,post,post,0.0,
32042,the_liberal,post,post,0.0,dup_body_norm
32046,the_liberal,post,post,0.0,
32050,the_liberal,post,post,0.0,
32054,the_liberal,post,post,0.0,
32058,the_liberal,post,post,0.0,
32062,the_liberal,post,post,0.0,
32066,the_liberal,post,post,0.0,
32070,the_liberal,post,post,0.0,
32074,the_liberal,post,post,0.0,
32078,the_liberal,post,post,0.0,
32082,the_liberal,post,post,0.0,
32086,the_liberal,post,post,0.0,
32090,the_liberal,post,post,0.0,
32094,the_liberal,post,post,0.0,
32098,the_liberal,post,post,0.0,
32102,the_liberal,post,post,0.0,
32106,the_liberal,post,post,0.0,
32110,the_liberal,post,post,0.0,
32114,the_liberal,post,post,0.0,
32118,the_liberal,post,post,0.0,
32122,the_liberal,post,post,0.0,
32126,the_liberal,post,post,0.0,
32130,the_liberal,post,post,0.0,
32134,the_liberal,post,post,0.0,
32138,the_liberal,post,post,0.0,
32142,the_liberal,post,post,0.0,
32146,the_liberal,post,post,0.0,
32150,the_liberal,post,post,0.0,
32154,the_liberal,post,post,0.0,
32158,the_liberal,post,post,0.0,
32162,the_liberal,post,post,0.0,
32166,the_liberal,post,post,0.0,
32170,the_liberal,post,post,0.0,
32174,the_liberal,post,post,0.0,
32178,the_liberal,post,post,0.0,
32182,the_liberal,post,post,0.0,
32186,the_liberal,post,post,0.0,dup_body_norm
32190,the_liberal,post,post,0.0,
32194,the_liberal,post,post,0.0,
32198,the_liberal,post,post,0.0,
32202,the_liberal,post,post,0.0,
32206,the_liberal,post,post,0.0,dup_body_norm
32210,the_liberal,post,post,0.0,
32214,the_liberal,post,post,0.0,
32218,the_liberal,post,post,0.0,
32222,the_liberal,post,post,0.0,
32226,the_liberal,post,post,0.0,
32230,the_liberal,post,post,0.0,dup_body_norm
32234,the_liberal,post,post,0.0,
32238,the_liberal,post,post,0.0,
32242,the_liberal,post,post,0.0,
32246,the_liberal,post,post,0.0,
32250,the_liberal,post,post,0.0,dup_body_norm
32254,the_liberal,post,post,0.0,dup_body_norm
32258,the_liberal,post,post,0.0,
32262,the_liberal,post,post,0.0,
32266,the_liberal,post,post,0.0,
32270,the_liberal,post,post,0.0,
32274,the_liberal,post,post,0.0,
32278,the_liberal,post,post,0.0,
32282,the_liberal,post,post,0.0,
32286,the_liberal,post,post,0.0,
32290,the_liberal,post,post,0.0,
32294,the_liberal,post,post,0.0,
32298,the_liberal,post,post,0.0,
32302,the_liberal,post,post,0.0,
32306,the_liberal,post,post,0.0,
32310,the_liberal,post,post,0.0,
32314,the_liberal,post,post,0.0,
32318,the_liberal,post,post,0.0,
32322,the_liberal,post,post,0.0,
32326,the_liberal,post,post,0.0,dup_body_norm
32330,the_liberal,post,post,0.0,dup_body_norm
32334,the_liberal,post,post,0.0,
32338,the_liberal,post,post,0.0,
32342,the_liberal,post,post,0.0,
32346,the_liberal,post,post,0.0,
32350,the_liberal,post,post,0.0,
32354,the_liberal,post,post,0.0,
32358,the_liberal,post,post,0.0,
32362,the_liberal,post,post,0.0,
32366,the_liberal,post,post,0.0,
32370,the_liberal,post,post,0.0,dup_body_norm
32374,the_liberal,post,post,0.0,dup_body_norm
32378,the_liberal,post,post,0.0,
32382,the_liberal,post,post,0.0,
32386,the_liberal,post,post,0.0,dup_body_norm
32390,the_liberal,post,post,0.0,
32394,the_liberal,post,post,0.0,
32398,the_liberal,post,post,0.0,
32402,the_liberal,post,post,0.0,
32406,the_liberal,post,post,0.0,
32410,the_liberal,post,post,0.0,
32414,the_liberal,post,post,0.0,
32418,the_liberal,post,post,0.0,
32422,the_liberal,post,post,0.0,
32426,the_liberal,post,post,0.0,
32430,the_liberal,post,post,0.0,
32434,the_liberal,post,post,0.0,
32438,the_liberal,post,post,0.0,
32442,the_liberal,post,post,0.0,dup_body_norm
32446,the_liberal,post,post,0.0,
32450,the_liberal,post,post,0.0,
32454,the_liberal,post,post,0.0,dup_body_norm
32458,the_liberal,post,post,0.0,
32462,the_liberal,post,post,0.0,
32466,the_liberal,post,post,0.0,
32470,the_liberal,post,post,0.0,
32474,the_liberal,post,post,0.0,
32478,the_liberal,post,post,0.0,dup_body_norm
32482,the_liberal,post,post,0.0,
32486,the_liberal,post,post,0.0,
32490,the_liberal,post,post,0.0,
32494,the_liberal,post,post,0.0,
32498,the_liberal,post,post,1.0,
32502,the_liberal,post,post,1.0,
32506,the_liberal,post,post,0.0,dup_body_norm
32510,the_liberal,post,post,0.0,
32514,the_liberal,post,post,0.0,
32518,the_liberal,post,post,0.0,
32522,the_liberal,post,post,0.0,
32526,the_liberal,post,post,0.0,
32530,the_liberal,post,post,0.0,
32534,the_liberal,post,post,0.0,
32538,the_liberal,post,post,0.0,
32542,the_liberal,post,post,0.0,
32546,the_liberal,post,post,0.0,
32550,the_liberal,post,post,0.0,
32554,the_liberal,post,post,0.0,
32558,the_liberal,post,post,0.0,
32562,the_liberal,post,post,0.0,
32566,the_liberal,post,post,0.0,
32570,the_liberal,post,post,0.0,
32574,the_liberal,post,post,0.0,
32578,the_liberal,post,post,0.0,
32582,the_liberal,post,post,0.0,
32586,the_liberal,post,post,0.0,
32590,the_liberal,post,post,0.0,
32594,the_liberal,post,post,0.0,
32598,the_liberal,post,post,0.0,
32602,the_liberal,post,post,0.0,
32606,the_liberal,post,post,0.0,
32610,the_liberal,post,post,0.0,dup_body_norm
32614,the_liberal,post,post,0.0,
32618,the_liberal,post,post,0.0,
32622,the_liberal,post,post,0.0,
32626,the_liberal,post,post,0.0,
32630,the_liberal,post,post,0.0,
32634,the_liberal,post,post,0.0,dup_body_norm
32638,the_liberal,post,post,0.0,
32642,the_liberal,post,post,0.0,
32646,the_liberal,post,post,0.0,
32650,the_liberal,post,post,0.0,
32654,the_liberal,post,post,0.0,
32658,the_liberal,post,post,0.0,
32662,the_liberal,post,post,0.0,
32666,the_liberal,post,post,0.0,
32670,the_liberal,post,post,0.0,
32674,the_liberal,post,post,0.0,
32678,the_liberal,post,post,0.0,
32682,the_liberal,post,post,0.0,
32686,the_liberal,post,post,0.0,
32690,the_liberal,post,post,0.0,
32694,the_liberal,post,post,0.0,dup_body_norm
32698,the_liberal,post,post,0.0,
32702,the_liberal,post,post,0.0,
32706,the_liberal,post,post,0.0,
32710,the_liberal,post,post,0.0,
32714,the_liberal,post,post,0.0,
32718,the_liberal,post,post,0.0,
32722,the_liberal,post,post,0.0,
32726,the_liberal,post,post,1.0,
32730,the_liberal,post,post,0.0,
32734,the_liberal,post,post,0.0,
32738,the_liberal,post,post,0.0,
32742,the_liberal,post,post,0.0,
32746,the_liberal,post,post,0.0,
32750,the_liberal,post,post,0.0,
32754,the_liberal,post,post,0.0,
32758,the_liberal,post,post,0.0,
32762,the_liberal,post,post,0.0,
32766,the_liberal,post,post,0.0,
32770,the_liberal,post,post,0.0,
32774,the_liberal,post,post,0.0,
32778,the_liberal,post,post,0.0,
32782,the_liberal,post,post,0.0,
32786,the_liberal,post,post,0.0,dup_body_norm
32790,the_liberal,post,post,0.0,dup_body_norm
32794,the_liberal,post,post,1.0,
32798,the_liberal,post,post,0.0,
32802,the_liberal,post,post,0.0,
32806,the_liberal,post,post,0.0,
32810,the_liberal,post,post,0.0,
32814,the_liberal,post,post,0.0,
32818,the_liberal,post,post,0.0,dup_body_norm
32822,the_liberal,post,post,0.0,dup_body_norm
32826,the_liberal,post,post,0.0,dup_body_norm
32830,the_liberal,post,post,0.0,dup_body_norm
32834,the_liberal,post,post,0.0,
32838,the_liberal,post,post,0.0,dup_body_norm
32842,the_liberal,post,post,0.0,dup_body_norm
32846,the_liberal,post,post,0.0,
32850,the_liberal,post,post,0.0,
32854,the_liberal,post,post,0.0,dup_body_norm
32858,the_liberal,post,post,0.0,
32862,the_liberal,post,post,0.0,dup_body_norm
32866,the_liberal,post,post,0.0,dup_body_norm
32870,the_liberal,post,post,0.0,
32874,the_liberal,post,post,0.0,dup_body_norm
32878,the_liberal,post,post,0.0,dup_body_norm
32882,the_liberal,post,post,0.0,
32886,the_liberal,post,post,0.0,
32890,the_liberal,post,post,0.0,dup_body_norm
32894,the_liberal,post,post,1.0,dup_body_norm
32898,the_liberal,post,post,0.0,
32902,the_liberal,post,post,0.0,dup_body_norm
32906,the_liberal,post,post,0.0,
32910,the_liberal,post,post,0.0,
32914,the_liberal,post,post,0.0,
32918,the_liberal,post,post,0.0,
32922,the_liberal,post,post,0.0,
32926,the_liberal,post,post,0.0,
32930,the_liberal,post,post,1.0,
32934,the_liberal,post,post,0.0,
32938,the_liberal,post,post,0.0,
32942,the_liberal,post,post,0.0,
32946,the_liberal,post,post,0.0,
32950,the_liberal,post,post,0.0,
32954,the_liberal,post,post,0.0,
32958,the_liberal,post,post,0.0,
32962,the_liberal,post,post,0.0,
32966,the_liberal,post,post,0.0,
32970,the_liberal,post,post,0.0,
32974,the_liberal,post,post,0.0,
32978,the_liberal,post,post,0.0,
32982,the_liberal,post,post,0.0,
32986,the_liberal,post,post,0.0,
32990,the_liberal,post,post,0.0,
32994,the_liberal,post,post,0.0,
32998,the_liberal,post,post,0.0,
33002,the_liberal,post,post,0.0,
33006,the_liberal,post,post,0.0,
33010,the_liberal,post,post,0.0,
33014,the_liberal,post,post,0.0,
33018,the_liberal,post,post,0.0,
33022,the_liberal,post,post,0.0,
33026,the_liberal,post,post,0.0,
33030,the_liberal,post,post,0.0,
33034,the_liberal,post,post,0.0,
33038,the_liberal,post,post,0.0,
33042,the_liberal,post,post,0.0,
33046,the_liberal,post,post,0.0,
33050,the_liberal,post,post,0.0,
33054,the_liberal,post,post,0.0,
33058,the_liberal,post,post,0.0,
33062,the_liberal,post,post,0.0,
33066,the_liberal,post,post,0.0,
33070,the_liberal,post,post,0.0,
33074,the_liberal,post,post,0.0,
33078,the_liberal,post,post,0.0,
33082,the_liberal,post,post,0.0,
33086,the_liberal,post,post,0.0,
33090,the_liberal,post,post,0.0,
33094,the_liberal,post,post,0.0,
33098,the_liberal,post,post,0.0,
33102,the_liberal,post,post,0.0,
33106,the_liberal,post,post,0.0,
33110,the_liberal,post,post,0.0,
33114,the_liberal,post,post,0.0,dup_body_norm
33118,the_liberal,post,post,0.0,
33122,the_liberal,post,post,0.0,
33126,the_liberal,post,post,0.0,
33130,the_liberal,post,post,0.0,
33134,the_liberal,post,post,0.0,
33138,the_liberal,post,post,0.0,
33142,the_liberal,post,post,0.0,
33146,the_liberal,post,post,0.0,
33150,the_liberal,post,post,0.0,
33154,the_liberal,post,post,0.0,
33158,the_liberal,post,post,1.0,
33162,the_liberal,post,post,0.0,
33166,the_liberal,post,post,0.0,
33170,the_liberal,post,post,1.0,dup_body_norm
33174,the_liberal,post,post,0.0,
33178,the_liberal,post,post,0.0,
33182,the_liberal,post,post,0.0,
33186,the_liberal,post,post,0.0,dup_body_norm
33190,the_liberal,post,post,0.0,
33194,the_liberal,post,post,0.0,
33198,the_liberal,post,post,0.0,
33202,the_liberal,post,post,0.0,dup_body_norm
33206,the_liberal,post,post,0.0,
33210,the_liberal,post,post,0.0,
33214,the_liberal,post,post,0.0,
33218,the_liberal,post,post,0.0,
33222,the_liberal,post,post,0.0,dup_body_norm
33226,the_liberal,post,post,0.0,
33230,the_liberal,post,post,0.0,
33234,the_liberal,post,post,0.0,
33238,the_liberal,post,post,0.0,
33242,the_liberal,post,post,0.0,
33246,the_liberal,post,post,0.0,
33250,the_liberal,post,post,0.0,
33254,the_liberal,post,post,0.0,
33258,the_liberal,post,post,1.0,
33262,the_liberal,post,post,0.0,dup_body_norm
33266,the_liberal,post,post,0.0,dup_body_norm
33270,the_liberal,post,post,0.0,
33274,the_liberal,post,post,0.0,
33278,the_liberal,post,post,0.0,
33282,the_liberal,post,post,0.0,
33286,the_liberal,post,post,1.0,
33290,the_liberal,post,post,0.0,
33294,the_liberal,post,post,0.0,dup_body_norm
33298,the_liberal,post,post,0.0,
33302,the_liberal,post,post,0.0,
33306,the_liberal,post,post,0.0,
33310,the_liberal,post,post,0.0,dup_body_norm
33314,the_liberal,post,post,0.0,
33318,the_liberal,post,post,0.0,
33322,the_liberal,post,post,0.0,
33326,the_liberal,post,post,0.0,dup_body_norm
33330,the_liberal,post,post,0.0,dup_body_norm
33334,the_liberal,post,post,0.0,
33338,the_liberal,post,post,0.0,
33342,the_liberal,post,post,0.0,
33346,the_liberal,post,post,0.0,
33350,the_liberal,post,post,0.0,dup_body_norm
33354,the_liberal,post,post,0.0,
33358,the_liberal,post,post,0.0,
33362,the_liberal,post,post,0.0,
33366,the_liberal,post,post,0.0,
33370,the_liberal,post,post,1.0,
33374,the_liberal,post,post,0.0,
33378,the_liberal,post,post,0.0,
33382,the_liberal,post,post,0.0,
33386,the_liberal,post,post,0.0,
33390,the_liberal,post,post,0.0,
33394,the_liberal,post,post,0.0,
33398,the_liberal,post,post,0.0,dup_body_norm
33402,the_liberal,post,post,0.0,
33406,the_liberal,post,post,0.0,
